x,y,z,u,v,w,p
0.0,0.4,0.6000000000000001,-0.0,-0.2938926261462367,-0.5877852522924731,0.0
0.0,0.4,0.65,-0.0,-0.4317706231133891,-0.5506723161463167,0.0
0.0,0.4,0.7000000000000001,-0.0,-0.5590169943749473,-0.5000000000000001,0.0
0.0,0.4,0.75,-0.0,-0.6724985119639573,-0.43701602444882115,0.0
0.0,0.4,0.8,-0.0,-0.7694208842938133,-0.36327126400268056,0.0
0.0,0.4,0.8500000000000001,-0.0,-0.8473975608908427,-0.28058155940859003,0.0
0.0,0.4,0.9,-0.0,-0.9045084971874736,-0.19098300562505263,0.0
0.0,0.4,0.9500000000000001,-0.0,-0.9393474323917527,-0.09668181640676994,0.0
0.0,0.4,1.0,-0.0,-0.9510565162951535,-7.56848349501309e-17,0.0
0.0,0.45,0.0,0.0,0.9876883405951378,-0.0,0.0
0.0,0.45,0.05,0.0,0.9755282581475768,-0.04894348370484645,0.0
0.0,0.45,0.1,0.0,0.9393474323917528,-0.09668181640676989,0.0
0.0,0.45,0.15000000000000002,0.0,0.8800367553350505,-0.1420395219202062,0.0
0.0,0.45,0.2,0.0,0.7990566526874577,-0.1838997430018204,0.0
0.0,0.45,0.25,0.0,0.6984011233337104,-0.22123174208247434,0.0
0.0,0.45,0.30000000000000004,0.0,0.5805486404630471,-0.2531162814470008,0.0
0.0,0.45,0.35000000000000003,0.0,0.4484011233337103,-0.2787682579175258,0.0
0.0,0.45,0.4,0.0,0.30521248238988885,-0.297556034699316,0.0
0.0,0.45,0.45,0.0,0.15450849718747378,-0.30901699437494756,0.0
0.0,0.45,0.5,0.0,6.047647087445429e-17,-0.31286893008046185,0.0
0.0,0.45,0.55,-0.0,-0.1545084971874739,-0.3090169943749475,0.0
0.0,0.45,0.6000000000000001,-0.0,-0.30521248238988896,-0.297556034699316,0.0
0.0,0.45,0.65,-0.0,-0.4484011233337102,-0.2787682579175258,0.0
0.0,0.45,0.7000000000000001,-0.0,-0.5805486404630471,-0.2531162814470008,0.0
0.0,0.45,0.75,-0.0,-0.6984011233337103,-0.2212317420824744,0.0
0.0,0.45,0.8,-0.0,-0.7990566526874576,-0.18389974300182044,0.0
0.0,0.45,0.8500000000000001,-0.0,-0.8800367553350507,-0.1420395219202061,0.0
0.0,0.45,0.9,-0.0,-0.9393474323917528,-0.09668181640676993,0.0
0.0,0.45,0.9500000000000001,-0.0,-0.9755282581475767,-0.04894348370484648,0.0
0.0,0.45,1.0,-0.0,-0.9876883405951378,-3.8314127969014265e-17,0.0
0.0,0.5,0.0,0.0,1.0,-0.0,0.0
0.0,0.5,0.05,0.0,0.9876883405951378,-1.9157063984507126e-17,0.0
0.0,0.5,0.1,0.0,0.9510565162951535,-3.784241747506544e-17,0.0
0.0,0.5,0.15000000000000002,0.0,0.8910065241883679,-5.559596505560453e-17,0.0
0.0,0.5,0.2,0.0,0.8090169943749475,-7.198055546404516e-17,0.0
0.0,0.5,0.25,0.0,0.7071067811865476,-8.659274570719354e-17,0.0
0.0,0.5,0.30000000000000004,0.0,0.587785252292473,-9.907273516618431e-17,0.0
0.0,0.5,0.35000000000000003,0.0,0.4539904997395468,-1.0911322508182669e-16,0.0
0.0,0.5,0.4,0.0,0.30901699437494745,-1.1646698526992202e-16,0.0
0.0,0.5,0.45,0.0,0.15643446504023092,-1.2095294174890858e-16,0.0
0.0,0.5,0.5,0.0,6.123031769111886e-17,-1.2246063538223773e-16,0.0
0.0,0.5,0.55,-0.0,-0.15643446504023104,-1.2095294174890858e-16,0.0
0.0,0.5,0.6000000000000001,-0.0,-0.30901699437494756,-1.1646698526992202e-16,0.0
0.0,0.5,0.65,-0.0,-0.4539904997395467,-1.091132250818267e-16,0.0
0.0,0.5,0.7000000000000001,-0.0,-0.587785252292473,-9.907273516618431e-17,0.0
0.0,0.5,0.75,-0.0,-0.7071067811865475,-8.659274570719355e-17,0.0
0.0,0.5,0.8,-0.0,-0.8090169943749473,-7.198055546404518e-17,0.0
0.0,0.5,0.8500000000000001,-0.0,-0.891006524188368,-5.559596505560449e-17,0.0
0.0,0.5,0.9,-0.0,-0.9510565162951535,-3.7842417475065455e-17,0.0
0.0,0.5,0.9500000000000001,-0.0,-0.9876883405951377,-1.9157063984507142e-17,0.0
0.0,0.5,1.0,-0.0,-1.0,-1.4996607218221374e-32,0.0
0.0,0.55,0.0,-0.0,0.9876883405951377,0.0,0.0
0.0,0.55,0.05,-0.0,0.9755282581475767,0.04894348370484648,0.0
0.0,0.55,0.1,-0.0,0.9393474323917527,0.09668181640676995,0.0
0.0,0.55,0.15000000000000002,-0.0,0.8800367553350504,0.1420395219202063,0.0
0.0,0.55,0.2,-0.0,0.7990566526874576,0.18389974300182055,0.0
0.0,0.55,0.25,-0.0,0.6984011233337103,0.2212317420824745,0.0
0.0,0.55,0.30000000000000004,-0.0,0.580548640463047,0.253116281447001,0.0
0.0,0.55,0.35000000000000003,-0.0,0.44840112333371024,0.27876825791752596,0.0
0.0,0.55,0.4,-0.0,0.30521248238988885,0.29755603469931624,0.0
0.0,0.55,0.45,-0.0,0.15450849718747375,0.3090169943749478,0.0
0.0,0.55,0.5,-0.0,6.047647087445429e-17,0.31286893008046207,0.0
0.0,0.55,0.55,0.0,-0.15450849718747386,0.30901699437494773,0.0
0.0,0.55,0.6000000000000001,0.0,-0.30521248238988896,0.29755603469931624,0.0
0.0,0.55,0.65,0.0,-0.4484011233337101,0.278768257917526,0.0
0.0,0.55,0.7000000000000001,0.0,-0.580548640463047,0.253116281447001,0.0
0.0,0.55,0.75,0.0,-0.6984011233337102,0.22123174208247454,0.0
0.0,0.55,0.8,0.0,-0.7990566526874575,0.18389974300182058,0.0
0.0,0.55,0.8500000000000001,0.0,-0.8800367553350505,0.1420395219202062,0.0
0.0,0.55,0.9,0.0,-0.9393474323917527,0.09668181640677,0.0
0.0,0.55,0.9500000000000001,0.0,-0.9755282581475766,0.04894348370484652,0.0
0.0,0.55,1.0,0.0,-0.9876883405951377,3.8314127969014296e-17,0.0
0.0,0.6000000000000001,0.0,-0.0,0.9510565162951535,0.0,0.0
0.0,0.6000000000000001,0.05,-0.0,0.9393474323917528,0.09668181640676991,0.0
0.0,0.6000000000000001,0.1,-0.0,0.9045084971874736,0.19098300562505263,0.0
0.0,0.6000000000000001,0.15000000000000002,-0.0,0.8473975608908426,0.2805815594085903,0.0
0.0,0.6000000000000001,0.2,-0.0,0.7694208842938134,0.3632712640026806,0.0
0.0,0.6000000000000001,0.25,-0.0,0.6724985119639574,0.4370160244488212,0.0
