x,y,S_u,S_v,S_p
0.26,0.36,4.126254028458925,0.9627659421065529,0.0
0.28,0.36,4.0024948024074165,1.1025016342165193,0.0
0.3,0.36,3.8446953590855397,1.2426628336783008,0.0
0.32,0.36,3.654058514886165,1.382696388271183,0.0
0.34,0.36,3.43219525453651,1.5220496495304343,0.0
0.36,0.36,3.181104832197825,1.6601726537983124,0.0
0.38,0.36,2.903149160513707,1.7965202926793702,0.0
0.4,0.36,2.601021868149532,1.9305544643342563,0.0
0.42,0.36,2.2777124889159337,2.0617461971218356,0.0
0.44,0.36,1.936466320914732,2.189577737208599,0.0
0.46,0.36,1.5807405611035845,2.3135445919064983,0.0
0.48,0.36,1.214157378195051,2.4331575206751097,0.0
0.5,0.36,0.8404546339846704,2.5479444659305335,0.0
0.52,0.36,0.46343499930115106,2.6574524160410116,0.0
0.54,0.36,0.08691423522455433,2.761249193156883,0.0
0.56,0.36,-0.28533057735675726,2.8589251588191082,0.0
0.58,0.36,-0.6496120765757751,2.9500948306151216,0.0
0.6,0.36,-1.0023821555463748,3.0343984035018066,0.0
0.62,0.36,-1.3402792482441808,3.1115031697916167,0.0
0.64,0.36,-1.6601726537983126,3.1811048321978244,0.0
0.66,0.36,-1.959203234467338,3.242928704756887,0.0
0.68,0.36,-2.2348198797045025,3.2967307968884545,0.0
0.7000000000000001,0.36,-2.4848111952959906,3.3422987763147205,0.0
0.72,0.36,-2.7073319515324825,3.3794528070389203,0.0
0.74,0.36,-2.9009239065673866,3.408046259075847,0.0
0.76,0.36,-3.06453070923058,3.4279662871334162,0.0
0.78,0.36,-3.197506678216791,3.4391342759614814,0.0
0.8,0.36,-3.299619350294723,3.441506150610305,0.0
0.8200000000000001,0.36,-3.371045787480313,3.4350725503742554,0.0
0.84,0.36,-3.412362730454478,3.4198588657342324,0.0
0.86,0.36,-3.424530781351545,3.3959251381530375,0.0
0.88,0.36,-3.4088728918926083,3.3633658231191554,0.0
0.9,0.36,-3.3670475212290576,3.322309417374087,0.0
0.92,0.36,-3.301016910407209,3.272917951794421,0.0
0.9400000000000001,0.36,-3.2130109957694533,3.2153863519299875,0.0
0.96,0.36,-3.105487550687888,3.1499416687217616,0.0
0.98,0.36,-2.981089202731684,3.076842182435535,0.0
1.0,0.36,-2.842598020796554,2.9963763833477026,0.0
0.0,0.38,2.9209789775470645,-0.7600211399195553,0.0
0.02,0.38,3.157714727643992,-0.6837825123321073,0.0
0.04,0.38,3.3796605835076923,-0.6006016525477367,0.0
0.06,0.38,3.583649500793958,-0.5108068374182937,0.0
0.08,0.38,3.766658146785708,-0.4147524460557446,0.0
0.1,0.38,3.925853815732811,-0.3128175612597204,0.0
0.12,0.38,4.058638891371521,-0.20540447345089152,0.0
0.14,0.38,4.162692156255524,-0.09293709301446773,0.0
0.16,0.38,4.23600629507063,0.024140722680426885,0.0
0.18,0.38,4.276920996946049,0.14536692098301085,0.0
0.2,0.38,4.284151129013298,0.27026307747156575,0.0
0.22,0.38,4.2568095290473895,0.3983362840760578,0.0
0.24,0.38,4.194424047770412,0.5290810943611011,0.0
0.26,0.38,4.096948560008399,0.6619815182921234,0.0
0.28,0.38,3.964767756979233,0.7965130586122964,0.0
0.3,0.38,3.798695628092157,0.932144780793591,0.0
0.32,0.38,3.5999676382505355,1.0683414083927967,0.0
0.34,0.38,3.3702267042369445,1.2045654355431021,0.0
0.36,0.38,3.1115031697916176,1.3402792482441808,0.0
0.38,0.38,2.8261890719643996,1.4749472460790458,0.0
0.4,0.38,2.51700707976691,1.6080379559841989,0.0
0.42,0.38,2.1869745686870363,1.7390261297310061,0.0
0.44,0.38,1.8393633699564909,1.8673948168404937,0.0
0.46,0.38,1.4776558004013127,1.9926374047507143,0.0
0.48,0.38,1.1054976362042936,2.114259618185081,0.0
0.5,0.38,0.7266487410651504,2.2317814698310747,0.0
0.52,0.38,0.3449320953192551,2.344739154630874,0.0
0.54,0.38,-0.03581800299652804,2.452686880208032,0.0
0.56,0.38,-0.4118077817437935,2.555198626206321,0.0
0.58,0.38,-0.7793350993849882,2.651869825597445,0.0
0.6,0.38,-1.134839039271548,2.7423189613222805,0.0
0.62,0.38,-1.474947246079045,2.8261890719643996,0.0
0.64,0.38,-1.7965202926793704,2.903149160513707,0.0
0.66,0.38,-2.096692412555236,2.9728955006604183,0.0
0.68,0.38,-2.3729079900261585,3.0351528354640456,0.0
0.7000000000000001,0.38,-2.6229532671664217,3.089675463666791,0.0
0.72,0.38,-2.844982801305126,3.1362482093641573,0.0
0.74,0.38,-3.037540289224881,3.1746872712059404,0.0
0.76,0.38,-3.199573462324664,3.2048409477761877,0.0
0.78,0.38,-3.3304428496961687,3.2265902362893812,0.0
0.8,0.38,-3.429924301823324,3.2398493022400636,0.0
0.8200000000000001,0.38,-3.498205264945124,3.2445658181524193,0.0
0.84,0.38,-3.535874893491585,3.240721170092913,0.0
0.86,0.38,-3.54390818388078,3.2283305311309825,0.0
0.88,0.38,-3.5236444058445353,3.2074428014578666,0.0
0.9,0.38,-3.476760195872227,3.1781404153998887,0.0
0.92,0.38,-3.4052377599377563,3.140539016087833,0.0
0.9400000000000001,0.38,-3.311328708108259,3.09478699906634,0.0
0.96,0.38,-3.19751411074144,3.0410649266444834,0.0
0.98,0.38,-3.0664614237103884,2.979584815298833,0.0
1.0,0.38,-2.920978977547065,2.9105892989412783,0.0
0.0,0.4,2.9878321647415556,-0.9540194005370438,0.0
0.02,0.4,3.2171099966523204,-0.8893575745368871,0.0
0.04,0.4,3.4313635283381987,-0.8175420530678834,0.0
0.06,0.4,3.627456073544226,-0.7388562591838801,0.0
0.08,0.4,3.8023954629264116,-0.653610729765217,0.0
0.1,0.4,3.953380836403969,-0.5621418899715322,0.0
0.12,0.4,4.077846979998444,-0.4648107255253535,0.0
0.14,0.4,4.173505507287741,-0.3620013580663699,0.0
0.16,0.4,4.2383822331517695,-0.25411952919881076,0.0
0.18,0.4,4.2708501453339665,-0.14159099921469642,0.0
0.2,0.4,4.269657446585799,-0.024859866812479314,0.0
0.22,0.4,4.23395021574748,0.09561318355763149,0.0
0.24,0.4,4.163289318864262,0.21935269980472527,0.0
0.26,0.4,4.057661290046895,0.34587033858938376,0.0
0.28,0.4,3.917482994868267,0.47466679259173405,0.0
0.3,0.4,3.743599985185427,0.6052337610493315,0.0
0.32,0.4,3.5372785518797913,0.7370559557880483,0.0
0.34,0.4,3.3001915795861714,0.8696131348290834,0.0
0.36,0.4,3.0343984035018066,1.0023821555463752,0.0
0.38,0.4,2.7423189613222805,1.1348390392715488,0.0
0.4,0.4,2.4267026217825776,1.2664610391983353,0.0
0.42,0.4,2.0905921537999737,1.3967287034253955,0.0
0.44,0.4,1.7372833755253185,1.5251279249956602,0.0
0.46,0.4,1.370281089528138,1.651151970841616,0.0
0.48,0.4,0.9932519678180938,1.7743034816292174,0.0
0.5,0.4,0.6099750975388777,1.8940964346079614,0.0
0.52,0.4,0.22429093422079027,2.0100580617206343,0.0
0.54,0.4,-0.15995056612003322,2.12173071540285,0.0
0.56,0.4,-0.5389418523764643,2.228673674708909,0.0
0.58,0.4,-0.9089689374320692,2.330464884636018,0.0
0.6,0.4,-1.2664610391983349,2.426702621782578,0.0
0.62,0.4,-1.6080379559841989,2.51700707976691,0.0
0.64,0.4,-1.9305544643342563,2.601021868149532,0.0
0.66,0.4,-2.2311410743187214,2.6784154189434046,0.0
0.68,0.4,-2.507240534454013,2.7488822951612946,0.0
0.7000000000000001,0.4,-2.756639545076491,2.8121443962360217,0.0
0.72,0.4,-2.9774952140339495,2.867952055556351,0.0
0.74,0.4,-3.168355870818581,2.9160850257870377,0.0
0.76,0.4,-3.3281759434466442,2.956353348084444,0.0
0.78,0.4,-3.4563246951063262,2.98859810177731,0.0
0.8,0.4,-3.5525887133877694,3.0126920315540353,0.0
0.8200000000000001,0.4,-3.617168142271452,3.0285400496812604,0.0
0.84,0.4,-3.6506667444519563,3.036079611271709,0.0
0.86,0.4,-3.654075977482863,3.035280961120281,0.0
0.88,0.4,-3.62875336013786,3.0261472511342555,0.0
0.9,0.4,-3.5763954938339104,3.0087145278941523,0.0
0.92,0.4,-3.499006186565782,2.9830515903943464,0.0
0.9400000000000001,0.4,-3.3988602022614454,2.9492597185248695,0.0
0.96,0.4,-3.2784632256017003,2.9074722733659506,0.0
0.98,0.4,-3.140508690103502,2.857854170872766,0.0
1.0,0.4,-2.987832164741556,2.8006012310275006,0.0
0.0,0.42,3.042893743392486,-1.1551696242803158,0.0
0.02,0.42,3.2645857699824425,-1.1023397905534946,0.0
0.04,0.42,3.471066131159795,-1.042173030453705,0.0
0.06,0.42,3.659228817822355,-0.9749067946954815,0.0
0.08,0.42,3.826112956154992,-0.900806552380342,0.0
0.1,0.42,3.96894947647272,-0.8201647433115247,0.0
0.12,0.42,4.08520532459765,-0.7332996238676854,0.0
0.14,0.42,4.172624516392977,-0.6405540109903709,0.0
0.16,0.42,4.229265383631609,-0.542293929242168,0.0
0.18,0.42,4.2535334172283745,-0.4389071662749753,0.0
0.2,0.42,4.244209181109348,-0.3308017424093055,0.0
0.22,0.42,4.2004708455778,-0.21840430036448577,0.0
0.24,0.42,4.12191097178014,-0.10215842149476062,0.0
0.26,0.42,4.008547267480305,0.017477124823662038,0.0
0.28,0.42,3.8608271274282178,0.14003019174574494,0.0
0.3,0.42,3.6796258676971,0.26501711830551744,0.0
0.32,0.42,3.4662386609579183,0.3919446382049434,0.0
0.34,0.42,3.2223662772251833,0.5203118265106479,0.0
0.36,0.42,2.9500948306151225,0.6496120765757771,0.0
0.38,0.42,2.651869825597446,0.7793350993849902,0.0
0.4,0.42,2.3304648846360183,0.9089689374320713,0.0
0.42,0.42,1.988945621613367,1.038001985182315,0.0
0.44,0.42,1.6306292007233232,1.1659250081458439,0.0
0.46,0.42,1.2590401874130388,1.2922331525934905,0.0
0.48,0.42,0.8778633554094051,1.4164279379838216,0.0
0.5,0.42,0.49089416097373406,1.5380192242381032,0.0
0.52,0.42,0.1019876315529093,1.6565271460992639,0.0
0.54,0.42,-0.2849935596300855,1.7714840069408366,0.0
0.56,0.42,-0.6662310491600132,1.8824361245518748,0.0
0.58,0.42,-1.038001985182313,1.9889456216133663,0.0
0.6,0.42,-1.3967287034253948,2.090592153799973,0.0
0.62,0.42,-1.7390261297310061,2.1869745686870363,0.0
0.64,0.42,-2.0617461971218356,2.2777124889159337,0.0
0.66,0.42,-2.362018612313563,2.3624478133697346,0.0
0.68,0.42,-2.6372873638059104,2.440846130434707,0.0
0.7000000000000001,0.42,-2.8853424303627366,2.5125980377701795,0.0
0.72,0.42,-3.1043462237650745,2.577420363378228,0.0
0.74,0.42,-3.292854382011889,2.6350572831541808,0.0
0.76,0.42,-3.449830617356416,2.685281330507485,0.0
0.78,0.42,-3.5746554163133735,2.7278942940684243,0.0
0.8,0.42,-3.667128484595652,2.762727999937832,0.0
0.8200000000000001,0.42,-3.727464927331456,2.78964497539265,0.0
0.84,0.42,-3.756285252343259,2.8085389914279544,0.0
0.86,0.42,-3.7545993802073228,2.8193354819943073,0.0
0.88,0.42,-3.7237849377496985,2.8219918382758924,0.0
0.9,0.42,-3.6655602001120906,2.8164975768480387,0.0
0.92,0.42,-3.581952129150104,2.802874381050513,0.0
0.9400000000000001,0.42,-3.475260031410926,2.7811760154132834,0.0
0.96,0.42,-3.348015426094447,2.751488113472477,0.0
0.98,0.42,-3.2029387711795487,2.7139278398139437,0.0
1.0,0.42,-3.0428937433924865,2.668643427678157,0.0
0.0,0.44,3.0859464106041634,-1.3607086194250595,0.0
0.02,0.44,3.299954682446641,-1.319919273189639,0.0
0.04,0.44,3.498611703937538,-1.2716387251735988,0.0
0.06,0.44,3.6788423411222624,-1.216057516642673,0.0
0.08,0.44,3.837717024361168,-1.1533950012342948,0.0
0.1,0.44,3.972498293629348,-1.0838984792690014,0.0
0.12,0.44,4.080684885144713,-1.0078422217690481,0.0
0.14,0.44,4.160052660439804,-0.925526388035989,0.0
0.16,0.44,4.2086917265501125,-0.8372758410590411,0.0
0.18,0.44,4.225039153843844,-0.7434388654292831,0.0
0.2,0.44,4.207906765261573,-0.644385792819488,0.0
0.22,0.44,4.156503546317134,-0.5405075404542037,0.0
0.24,0.44,4.070452307950018,-0.43221406833805576,0.0
0.26,0.44,3.9498003229176373,-0.3199327613309053,0.0
0.28,0.44,3.7950237494842662,-0.20410674245506066,0.0
0.3,0.44,3.6070257522419062,-0.08519312409114987,0.0
0.32,0.44,3.3871283274793456,0.03633879603561008,0.0
0.34,0.44,3.1370579380673984,0.16000938695913136,0.0
0.36,0.44,2.8589251588191082,0.2853305773567566,0.0
0.38,0.44,2.5551986262063204,0.41180778174379284,0.0
0.4,0.44,2.228673674708909,0.5389418523764634,0.0
0.42,0.44,1.8824361245518744,0.6662310491600127,0.0
0.44,0.44,1.5198217608527884,0.7931730197876383,0.0
0.46,0.44,1.1443721110755278,0.9192667822955436,0.0
0.48,0.44,0.7597871851153608,1.0440147022098691,0.0
0.5,0.44,0.36987588942343613,1.1669244564826173,0.0
0.52,0.44,-0.02149513742382264,1.2875109764657993,0.0
0.54,0.44,-0.41045349595801106,1.4052983622557813,0.0
0.56,0.44,-0.7931730197876392,1.5198217608527886,0.0
0.58,0.44,-1.1659250081458417,1.6306292007233225,0.0
0.6,0.44,-1.5251279249956597,1.737283375525319,0.0
0.62,0.44,-1.8673948168404928,1.8393633699564906,0.0
0.64,0.44,-2.189577737208599,1.9364663209147324,0.0
0.66,0.44,-2.488808512689555,2.0282090074147296,0.0
0.68,0.44,-2.7625352426591427,2.114229362986114,0.0
0.7000000000000001,0.44,-3.008553991535689,2.1941879045844064,0.0
0.72,0.44,-3.2250352075158046,2.2677690723755033,0.0
0.74,0.44,-3.410544484059086,2.3346824751061694,0.0
0.76,0.44,-3.564057368634792,2.3946640361456533,0.0
0.78,0.44,-3.6849680160208704,2.447477035675502,0.0
0.8,0.44,-3.7730915792982582,2.492913044914533,0.0
0.8200000000000001,0.44,-3.8286603291043138,2.5307927486920203,0.0
0.84,0.44,-3.8523135891673514,2.5609666531227426,0.0
0.86,0.44,-3.8450816721083805,2.5833156755910593,0.0
0.88,0.44,-3.8083640924590134,2.597751614715585,0.0
0.9,0.44,-3.743902422346567,2.604217498439747,0.0
0.92,0.44,-3.6537482379497384,2.602687808874469,0.0
0.9400000000000001,0.44,-3.5402266803348077,2.5931685830056157,0.0
0.96,0.44,-3.4058962214597135,2.5756973888687695,0.0
0.98,0.44,-3.253505283930113,2.550343177285362,0.0
1.0,0.44,-3.085946410604164,2.517206009745273,0.0
0.0,0.46,3.1168202571679955,-1.5677147632261736,0.0
0.02,0.46,3.3230771491059397,-1.5391268813968653,0.0
0.04,0.46,3.513891536880049,-1.5029230867303096,0.0
0.06,0.46,3.686219237828053,-1.4592462590641144,0.0
0.08,0.46,3.837161871589124,-1.4082687708830344,0.0
0.1,0.46,3.964013282313836,-1.350191807043521,0.0
0.12,0.46,4.064303501748962,-1.2852445707890074,0.0
0.14,0.46,4.1358395548001345,-1.2136833791894208,0.0
0.16,0.46,4.17674245673257,-1.1357906515748062,0.0
0.18,0.46,4.185479809020165,-1.0518737949552561,0.0
0.2,0.46,4.160893468092829,-0.9622639908258833,0.0
0.22,0.46,4.102221836808921,-0.86731488814476,0.0
0.24,0.46,4.009116411210808,-0.7674012076420507,0.0
0.26,0.46,3.8816523037101542,-0.6629172629684804,0.0
0.28,0.46,3.7203325569064547,-0.5542754045195022,0.0
0.3,0.46,3.5260861583077103,-0.4419043920766703,0.0
0.32,0.46,3.300259763788241,-0.3262477026886639,0.0
0.34,0.46,3.0446032351538013,-0.20776178046998273,0.0
0.36,0.46,2.7612491931568837,-0.08691423522455499,0.0
0.38,0.46,2.452686880208032,0.035818002996527265,0.0
0.4,0.46,2.1217307154028506,0.15995056612003256,0.0
0.42,0.46,1.7714840069408366,0.28499355963008477,0.0
0.44,0.46,1.4052983622557813,0.4104534959580104,0.0
0.46,0.46,1.0267294030260492,0.5358352420523158,0.0
0.48,0.46,0.6394894496362411,0.6606439734426369,0.0
0.5,0.46,0.24739788671780394,0.784387127085863,0.0
0.52,0.46,-0.14567004263416503,0.906576345287433,0.0
0.54,0.46,-0.5358352420523165,1.0267294030260494,0.0
0.56,0.46,-0.9192667822955443,1.144372111075528,0.0
0.58,0.46,-1.2922331525934885,1.2590401874130381,0.0
0.6,0.46,-1.6511519708416154,1.370281089528138,0.0
0.62,0.46,-1.9926374047507138,1.4776558004013127,0.0
0.64,0.46,-2.313544591906499,1.5807405611035845,0.0
0.66,0.46,-2.6110103936347095,1.6791285431794094,0.0
0.68,0.46,-2.882489874856191,1.7724314542127275,0.0
0.7000000000000001,0.46,-3.125787968853407,1.8602810702397348,0.0
0.72,0.46,-3.3390858610048313,1.9423306889606464,0.0
0.74,0.46,-3.5209617078948843,2.0182564980152744,0.0
0.76,0.46,-3.670405396479715,2.0877588529224833,0.0
0.78,0.46,-3.7868271407948066,2.150563459640061,0.0
0.8,0.46,-3.8700598095707313,2.2064224570779873,0.0
0.8200000000000001,0.46,-3.9203549755710094,2.2551153952929237,0.0
0.84,0.46,-3.938372774949965,2.296450105503423,0.0
0.86,0.46,-3.9251657609173307,2.3302634584923183,0.0
0.88,0.46,-3.8821570289827103,2.356422008403213,0.0
0.9,0.46,-3.8111129795773375,2.374822519390314,0.0
0.92,0.46,-3.7141111665237756,2.3853923730431474,0.0
0.9400000000000001,0.46,-3.593503755350229,2.3880898549782543,0.0
0.96,0.46,-3.4518771826414136,2.3829043194667983,0.0
0.98,0.46,-3.29200866543101,2.3698562314483977,0.0
1.0,0.46,-3.116820257167996,2.3489970857653564,0.0
0.0,0.48,3.1353934381165134,-1.7731528153519605,0.0
0.02,0.48,3.3338619161480834,-1.7568792212377828,0.0
0.04,0.48,3.516845327467395,-1.7328950597583201,0.0
0.06,0.48,3.681330394698612,-1.7012949854416097,0.0
0.08,0.48,3.8244496887732264,-1.6622037093442787,0.0
0.1,0.48,3.943527928989413,-1.615775506873979,0.0
0.12,0.48,4.036125824246719,-1.562193608934832,0.0
0.14,0.48,4.100080757540015,-1.501669478798763,0.0
0.16,0.48,4.133543663350718,-1.4344419775565744,0.0
0.18,0.48,4.135011505418408,-1.3607764214423452,0.0
0.2,0.48,4.10335482960871,-1.280963534751467,0.0
0.22,0.48,4.037839942161631,-1.195318302484669,0.0
0.24,0.48,3.938145346325232,-1.1041787272461234,0.0
0.26,0.48,3.8043721589558,-1.0079044953015859,0.0
0.28,0.48,3.6370483217087273,-0.9068755570610285,0.0
0.3,0.48,3.437126517493987,-0.8014906275879552,0.0
0.32,0.48,3.205975800419021,-0.6921656130532018,0.0
0.34,0.48,2.945367044958256,-0.5793319693432882,0.0
0.36,0.48,2.657452416041012,-0.4634349993011503,0.0
0.38,0.48,2.344739154630875,-0.3449320953192543,0.0
0.4,0.48,2.0100580617206343,-0.2242909342207895,0.0
0.42,0.48,1.656527146099264,-0.10198763155290846,0.0
0.44,0.48,1.2875109764657995,0.021495137423823474,0.0
0.46,0.48,0.9065763452874332,0.14567004263416586,0.0
0.48,0.48,0.5174449091751749,0.2700470224573708,0.0
0.5,0.48,0.12394351757864042,0.39413521777651417,0.0
0.52,0.48,-0.27004702245736995,0.5174449091751747,0.0
0.54,0.48,-0.6606439734426376,0.6394894496362412,0.0
0.56,0.48,-1.0440147022098696,0.759787185115361,0.0
0.58,0.48,-1.4164279379838194,0.8778633554094044,0.0
0.6,0.48,-1.774303481629217,0.9932519678180937,0.0
0.62,0.48,-2.1142596181850806,1.1054976362042934,0.0
0.64,0.48,-2.43315752067511,1.214157378195051,0.0
0.66,0.48,-2.728141980153664,1.3188023634306436,0.0
0.68,0.48,-2.9966778542658306,1.4190196059620925,0.0
0.7000000000000001,0.48,-3.2365816933665275,1.5144135941180277,0.0
0.72,0.48,-3.4460480784076157,1.6046078514085678,0.0
0.74,0.48,-3.623670287181634,1.6892464223060217,0.0
0.76,0.48,-3.7684549938110714,1.7679952770387426,0.0
0.78,0.48,-3.879830799204704,1.8405436298540305,0.0
0.8,0.48,-3.9576504861087547,1.9066051655475127,0.0
0.8200000000000001,0.48,-4.002186989853238,1.965919169418452,0.0
0.84,0.48,-4.014123173401517,2.01825155619156,0.0
0.86,0.48,-3.9945355913225815,2.0633957938446374,0.0
0.88,0.48,-3.944872520313114,2.1011737186961077,0.0
0.9,0.48,-3.866926622440594,2.1314362385356738,0.0
0.92,0.48,-3.762802689970332,2.1540639210231594,0.0
0.9400000000000001,0.48,-3.634880996182083,2.1689674650333917,0.0
0.96,0.48,-3.4857768437924648,2.176088053086943,0.0
0.98,0.48,-3.318296960425977,2.1753975834758537,0.0
1.0,0.48,-3.135393438116514,2.1668987811682334,0.0
0.0,0.5,3.141592653589793,-1.9739208802178714,0.0
0.02,0.5,3.3322664210246495,-1.9700257982600966,0.0
0.04,0.5,3.507461418437587,-1.9583559244957647,0.0
0.06,0.5,3.6641951057642705,-1.9389573145851662,0.0
0.08,0.5,3.799630645091406,-1.911906525979236,0.0
0.1,0.5,3.9111230799867838,-1.877310315782272,0.0
0.12,0.5,3.9962630570579263,-1.8353052194304167,0.0
0.14,0.5,4.052917392295587,-1.7860570118486672,0.0
0.16,0.5,4.079265832306383,-1.7297600532129838,0.0
0.18,0.5,4.073833418376117,-1.666636521899467,0.0
0.2,0.5,4.0355179285284075,-1.596935537647813,0.0
0.22,0.5,3.9636119483001497,-1.5209321783995124,0.0
0.24,0.5,3.8578192036627987,-1.4389263946908863,0.0
0.26,0.5,3.718264878079979,-1.3512418258853536,0.0
0.28,0.5,3.545499728718461,-1.2582245229167206,0.0
0.3,0.5,3.3404979128612347,-1.1602415825842418,0.0
0.32,0.5,3.104648533100856,-1.0576796987892616,0.0
0.34,0.5,2.8397410073867597,-0.9509436364310508,0.0
0.36,0.5,2.5479444659305335,-0.8404546339846697,0.0
0.38,0.5,2.2317814698310747,-0.7266487410651498,0.0
0.4,0.5,1.8940964346079618,-0.609975097538877,0.0
0.42,0.5,1.5380192242381037,-0.4908941609737333,0.0
0.44,0.5,1.1669244564826178,-0.36987588942343536,0.0
0.46,0.5,0.7843871270858632,-0.24739788671780316,0.0
0.48,0.5,0.3941352177765144,-0.12394351757863964,0.0
0.5,0.5,5.055852350636496e-16,2.63857629877903e-16,0.0
0.52,0.5,-0.3941352177765133,0.12394351757864017,0.0
0.54,0.5,-0.7843871270858637,0.24739788671780416,0.0
0.56,0.5,-1.166924456482618,0.36987588942343624,0.0
0.58,0.5,-1.5380192242381012,0.49089416097373345,0.0
0.6,0.5,-1.8940964346079607,0.6099750975388775,0.0
0.62,0.5,-2.2317814698310743,0.7266487410651502,0.0
0.64,0.5,-2.547944465930533,0.8404546339846706,0.0
0.66,0.5,-2.839741007386761,0.9509436364310523,0.0
0.68,0.5,-3.1046485331008578,1.0576796987892632,0.0
0.7000000000000001,0.5,-3.3404979128612338,1.1602415825842425,0.0
0.72,0.5,-3.545499728718461,1.2582245229167217,0.0
0.74,0.5,-3.718264878079979,1.351241825885354,0.0
0.76,0.5,-3.8578192036627974,1.4389263946908861,0.0
0.78,0.5,-3.9636119483001497,1.5209321783995124,0.0
0.8,0.5,-4.0355179285284075,1.5969355376478132,0.0
0.8200000000000001,0.5,-4.073833418376117,1.6666365218994674,0.0
0.84,0.5,-4.079265832306383,1.7297600532129838,0.0
0.86,0.5,-4.052917392295587,1.7860570118486676,0.0
0.88,0.5,-3.9962630570579263,1.835305219430417,0.0
0.9,0.5,-3.911123079986784,1.8773103157822724,0.0
0.92,0.5,-3.799630645091406,1.9119065259792365,0.0
0.9400000000000001,0.5,-3.6641951057642705,1.9389573145851666,0.0
0.96,0.5,-3.507461418437587,1.9583559244957651,0.0
0.98,0.5,-3.33226642102465,1.970025798260097,0.0
1.0,0.5,-3.1415926535897936,1.9739208802178718,0.0
0.0,0.52,3.1353934381165134,-2.166898781168233,0.0
0.02,0.52,3.318296960425976,-2.175397583475853,0.0
0.04,0.52,3.4857768437924643,-2.1760880530869424,0.0
0.06,0.52,3.634880996182083,-2.168967465033391,0.0
0.08,0.52,3.762802689970332,-2.154063921023159,0.0
0.1,0.52,3.8669266224405936,-2.1314362385356733,0.0
0.12,0.52,3.944872520313114,-2.1011737186961073,0.0
0.14,0.52,3.9945355913225815,-2.063395793844637,0.0
0.16,0.52,4.014123173401517,-2.0182515561915597,0.0
0.18,0.52,4.002186989853238,-1.9659191694184512,0.0
0.2,0.52,3.9576504861087547,-1.9066051655475122,0.0
0.22,0.52,3.879830799204704,-1.84054362985403,0.0
0.24,0.52,3.768454993811073,-1.7679952770387422,0.0
0.26,0.52,3.6236702871816346,-1.689246422306021,0.0
0.28,0.52,3.4460480784076153,-1.6046078514085669,0.0
0.3,0.52,3.2365816933665275,-1.5144135941180272,0.0
0.32,0.52,2.9966778542658297,-1.4190196059620912,0.0
0.34,0.52,2.7281419801536635,-1.3188023634306425,0.0
0.36,0.52,2.43315752067511,-1.2141573781950503,0.0
0.38,0.52,2.114259618185082,-1.105497636204293,0.0
0.4,0.52,1.7743034816292176,-0.993251967818093,0.0
0.42,0.52,1.4164279379838218,-0.8778633554094042,0.0
0.44,0.52,1.0440147022098694,-0.75978718511536,0.0
0.46,0.52,0.6606439734426371,-0.6394894496362403,0.0
0.48,0.52,0.27004702245737106,-0.517444909175174,0.0
0.5,0.52,-0.12394351757863939,-0.3941352177765135,0.0
0.52,0.52,-0.5174449091751738,-0.2700470224573702,0.0
0.54,0.52,-0.9065763452874337,-0.1456700426341648,0.0
0.56,0.52,-1.2875109764657997,-0.021495137423822475,0.0
0.58,0.52,-1.6565271460992617,0.10198763155290858,0.0
0.6,0.52,-2.010058061720634,0.22429093422079,0.0
0.62,0.52,-2.3447391546308736,0.3449320953192549,0.0
0.64,0.52,-2.657452416041012,0.4634349993011511,0.0
0.66,0.52,-2.9453670449582563,0.5793319693432897,0.0
0.68,0.52,-3.2059758004190217,0.6921656130532032,0.0
0.7000000000000001,0.52,-3.437126517493987,0.8014906275879556,0.0
0.72,0.52,-3.6370483217087273,0.9068755570610292,0.0
0.74,0.52,-3.8043721589557995,1.0079044953015868,0.0
0.76,0.52,-3.9381453463252303,1.1041787272461239,0.0
0.78,0.52,-4.0378399421616304,1.1953183024846694,0.0
0.8,0.52,-4.103354829608709,1.2809635347514674,0.0
0.8200000000000001,0.52,-4.135011505418408,1.360776421442346,0.0
0.84,0.52,-4.133543663350718,1.4344419775565747,0.0
0.86,0.52,-4.100080757540014,1.5016694787987632,0.0
0.88,0.52,-4.036125824246719,1.5621936089348325,0.0
0.9,0.52,-3.9435279289894134,1.6157755068739794,0.0
0.92,0.52,-3.8244496887732264,1.6622037093442792,0.0
0.9400000000000001,0.52,-3.681330394698612,1.7012949854416102,0.0
0.96,0.52,-3.5168453274673954,1.7328950597583201,0.0
0.98,0.52,-3.3338619161480842,1.7568792212377833,0.0
1.0,0.52,-3.135393438116514,1.7731528153519607,0.0
0.0,0.54,3.116820257167995,-2.3489970857653564,0.0
0.02,0.54,3.292008665431009,-2.3698562314483977,0.0
0.04,0.54,3.451877182641413,-2.3829043194667987,0.0
0.06,0.54,3.5935037553502287,-2.3880898549782548,0.0
0.08,0.54,3.714111166523775,-2.385392373043148,0.0
0.1,0.54,3.8111129795773366,-2.3748225193903134,0.0
0.12,0.54,3.88215702898271,-2.3564220084032135,0.0
0.14,0.54,3.9251657609173294,-2.3302634584923188,0.0
0.16,0.54,3.938372774949965,-2.296450105503424,0.0
0.18,0.54,3.9203549755710094,-2.2551153952929246,0.0
0.2,0.54,3.870059809570731,-2.206422457077988,0.0
0.22,0.54,3.7868271407948066,-2.1505634596400616,0.0
0.24,0.54,3.6704053964797154,-2.0877588529224846,0.0
