x,y,u,v,p
0.28,0.06,0.7568653348962767,-0.1194413451475869,0.14437978433703696
0.3,0.06,0.7946870791973542,-0.11013997326866541,0.15159466792816942
0.32,0.06,0.8293725566548314,-0.10040392923341991,0.15821127662200532
0.34,0.06,0.8607848795354716,-0.09027163675968214,0.16420349768687115
0.36,0.06,0.8888000777517894,-0.07978308337684184,0.16954768256380914
0.38,0.06,0.9133075881153518,-0.06897966261333681,0.17422274019663594
0.4,0.06,0.9342106906791707,-0.05790401063530712,0.17821022026870548
0.42,0.06,0.9514268904471456,-0.04659983798112604,0.1814943860178796
0.44,0.06,0.9648882429441257,-0.03511175705587431,0.18406227634233893
0.46,0.06,0.9745416223617126,-0.023485106066558993,0.18590375695213038
0.48,0.06,0.9803489312215545,-0.011765770092923383,0.1870115603645795
0.5,0.06,0.9822872507286887,-1.1473417421463402e-17,0.1873813145857246
0.52,0.06,0.9803489312215545,0.011765770092923358,0.1870115603645795
0.54,0.06,0.9745416223617125,0.023485106066559014,0.18590375695213035
0.56,0.06,0.9648882429441257,0.035111757055874326,0.18406227634233893
0.58,0.06,0.9514268904471457,0.04659983798112598,0.18149438601787962
0.6,0.06,0.9342106906791708,0.0579040106353071,0.1782102202687055
0.62,0.06,0.9133075881153518,0.0689796626133368,0.17422274019663594
0.64,0.06,0.8888000777517893,0.07978308337684185,0.16954768256380914
0.66,0.06,0.8607848795354713,0.09027163675968218,0.1642034976868711
0.68,0.06,0.8293725566548313,0.10040392923341997,0.15821127662200532
0.7000000000000001,0.06,0.7946870791973542,0.11013997326866538,0.15159466792816942
0.72,0.06,0.7568653348962767,0.11944134514758693,0.14437978433703696
0.74,0.06,0.7160565888972441,0.12827133660477097,0.13659509969797537
0.76,0.06,0.6724218946769722,0.13659509969797534,0.128271336604771
0.78,0.06,0.6261334584387525,0.14437978433703694,0.11944134514758695
0.8,0.06,0.5773739594932422,0.1515946679281694,0.11013997326866543
0.8200000000000001,0.06,0.5263358293066833,0.15821127662200532,0.10040392923341993
0.84,0.06,0.47322049206181893,0.16420349768687106,0.09027163675968222
0.86,0.06,0.4182375697286642,0.16954768256380912,0.07978308337684188
0.88,0.06,0.3616040547823608,0.17422274019663594,0.06897966261333682
0.9,0.06,0.30354345383300985,0.17821022026870548,0.057904010635307125
0.92,0.06,0.24428490554719307,0.1814943860178796,0.04659983798112602
0.9400000000000001,0.06,0.18406227634233893,0.18406227634233896,0.035111757055874285
0.96,0.06,0.12311323742281731,0.18590375695213035,0.023485106066559045
0.98,0.06,0.061678326800275476,0.1870115603645795,0.011765770092923393
1.0,0.06,1.2029152085210667e-16,0.1873813145857246,2.2946834842926804e-17
0.0,0.08,0.0,-0.2486898871648548,0.0
0.02,0.08,0.06081783989461139,-0.24819915448033603,0.015615367216767555
0.04,0.08,0.12139565956018686,-0.24672889312449112,0.03116910771311322
0.06,0.08,0.1814943860178796,-0.24428490554719304,0.04659983798112601
0.08,0.08,0.24087683705085763,-0.24087683705085763,0.06184665997806821
0.1,0.08,0.29930865725415495,-0.23651813772484162,0.07684940146312824
0.12,0.08,0.35655924292838864,-0.23122600936408447,0.0915488534697652
0.14,0.08,0.41240265216720723,-0.22502133758148252,0.10588700397644975
0.16,0.08,0.46661849654677173,-0.21792860938191694,0.11980726685360982
0.18,0.08,0.5189928108981795,-0.20997581652323205,0.13325470518323246
0.2,0.08,0.5693188977302336,-0.20119434504555564,0.14617624806978086
0.22,0.08,0.6173981429700099,-0.1916188514049374,0.1585209000867732
0.24,0.08,0.6630407998018651,-0.1812871257001499,0.17023994253243346
0.26,0.08,0.7060667375114301,-0.17023994253243346,0.1812871257001499
0.28,0.08,0.7463061523792464,-0.1585209000867732,0.1916188514049374
0.3,0.08,0.7836002378184705,-0.14617624806978086,0.20119434504555564
0.32,0.08,0.8178018111119211,-0.13325470518323243,0.20997581652323205
0.34,0.08,0.8487758942750214,-0.11980726685360978,0.21792860938191697
0.36,0.08,0.8764002467522389,-0.10588700397644973,0.22502133758148254
0.38,0.08,0.9005658478447125,-0.09154885346976524,0.23122600936408444
0.4,0.08,0.9211773269651432,-0.07684940146312826,0.23651813772484162
0.42,0.08,0.9381533400219317,-0.06184665997806825,0.24087683705085763
0.44,0.08,0.9514268904471455,-0.04659983798112605,0.244284905547193
0.46,0.08,0.9609455936013647,-0.03116910771311322,0.24672889312449112
0.48,0.08,0.9666718835119211,-0.015615367216767592,0.24819915448033603
0.5,0.08,0.9685831611286311,-1.5227360797672562e-17,0.2486898871648548
0.52,0.08,0.9666718835119211,0.015615367216767562,0.24819915448033603
0.54,0.08,0.9609455936013646,0.031169107713113247,0.2467288931244911
0.56,0.08,0.9514268904471455,0.04659983798112607,0.244284905547193
0.58,0.08,0.9381533400219318,0.061846659978068166,0.24087683705085766
0.6,0.08,0.9211773269651433,0.07684940146312823,0.23651813772484165
0.62,0.08,0.9005658478447125,0.09154885346976521,0.23122600936408444
0.64,0.08,0.8764002467522388,0.10588700397644975,0.22502133758148252
0.66,0.08,0.8487758942750212,0.11980726685360985,0.2179286093819169
0.68,0.08,0.817801811111921,0.1332547051832325,0.20997581652323202
0.7000000000000001,0.08,0.7836002378184705,0.14617624806978083,0.20119434504555564
0.72,0.08,0.7463061523792464,0.15852090008677322,0.1916188514049374
0.74,0.08,0.70606673751143,0.1702399425324335,0.18128712570014988
0.76,0.08,0.6630407998018653,0.18128712570014985,0.17023994253243352
0.78,0.08,0.6173981429700102,0.19161885140493737,0.15852090008677325
0.8,0.08,0.5693188977302337,0.2011943450455556,0.14617624806978088
0.8200000000000001,0.08,0.5189928108981795,0.20997581652323205,0.13325470518323246
0.84,0.08,0.466618496546772,0.21792860938191688,0.11980726685360989
0.86,0.08,0.4124026521672074,0.2250213375814825,0.10588700397644979
0.88,0.08,0.35655924292838886,0.23122600936408444,0.09154885346976525
0.9,0.08,0.29930865725415506,0.23651813772484162,0.07684940146312827
0.92,0.08,0.24087683705085766,0.24087683705085763,0.061846659978068215
0.9400000000000001,0.08,0.18149438601787957,0.24428490554719304,0.046599837981126005
0.96,0.08,0.12139565956018714,0.2467288931244911,0.031169107713113285
0.98,0.08,0.06081783989461159,0.24819915448033603,0.015615367216767605
1.0,0.08,1.186133093323485e-16,0.2486898871648548,3.0454721595345125e-17
0.0,0.1,0.0,-0.3090169943749474,0.0
0.02,0.1,0.05971733275991158,-0.30840721992476633,0.019403337620189854
0.04,0.1,0.11919898848967402,-0.30658030307539863,0.03873009913133458
0.06,0.1,0.17821022026870548,-0.30354345383300974,0.057904010635307104
0.08,0.1,0.23651813772484162,-0.29930865725415495,0.07684940146312824
0.1,0.1,0.2938926261462365,-0.2938926261462365,0.09549150281252627
